O_ORDERKEY | O_CUSTKEY | O_ORDERSTATUS | O_TOTALPRICE | O_ORDERDATE | O_ORDERPRIORITY | O_CLERK | O_SHIPPRIORITY | O_COMMENT
16930|391|F|31657.82|1992-10-20|2-HIGH|Clerk#000000376|0|phins! slyly express instructions are blith
16931|13|O|214554.46|1997-10-09|1-URGENT|Clerk#000000659|0|e packages. express requests are regular, special depende
16932|284|F|159455.62|1993-04-16|1-URGENT|Clerk#000000749|0|pinto beans. carefully regular deposits affix slyly about the ca
16933|328|F|73090.77|1994-10-14|5-LOW|Clerk#000000431|0|usly even requests thrash final, bold foxes. furiously eve
16934|364|O|136363.61|1997-07-13|1-URGENT|Clerk#000000811|0|ess pinto beans. silent c
16935|283|F|145331.87|1992-12-16|4-NOT SPECIFIED|Clerk#000000439|0|ounts are carefully final accounts. carefully final packages cajole
16960|439|F|89753.68|1992-05-24|2-HIGH|Clerk#000000213|0|ways at the furiously even requests. furiously dogged instructions acros
16961|170|F|45775.98|1994-01-07|4-NOT SPECIFIED|Clerk#000000273|0|egular pinto beans to the blithely final requests sleep carefully bold pinto
16962|136|O|223383.66|1996-09-12|3-MEDIUM|Clerk#000000812|0| even, regular deposits across the slyly bold instruct
16963|362|O|143297.55|1996-05-04|3-MEDIUM|Clerk#000000666|0|ld packages after the even, express de
16964|59|O|6417.01|1995-10-30|1-URGENT|Clerk#000000597|0| are about the fluffily unusual accounts. final courts along th
16965|374|O|286083.24|1996-12-24|3-MEDIUM|Clerk#000000869|0|onic pinto beans. quickly ironic accounts
16966|140|F|123569.36|1994-09-25|5-LOW|Clerk#000000496|0|ven ideas. slowly silent dolphins wake slyly. dependenc
16967|85|O|203259.69|1995-08-20|5-LOW|Clerk#000000255|0|p deposits-- final, f
16992|82|F|29229.27|1993-12-13|2-HIGH|Clerk#000000379|0|e carefully above the fluffily special accounts?
16993|280|O|173672.34|1995-11-17|3-MEDIUM|Clerk#000000683|0| deposits. fluffily even asym
16994|257|O|44326.16|1996-03-28|1-URGENT|Clerk#000000813|0|packages. furiously final deposits haggle carefully
16995|160|F|50170.61|1993-12-19|4-NOT SPECIFIED|Clerk#000000044|0|ts. furiously pending theodolites wake blithely along the fur
16996|343|F|125366.78|1992-02-05|5-LOW|Clerk#000000108|0| according to the iro
16997|175|O|45840.94|1997-08-04|3-MEDIUM|Clerk#000000194|0|ironic theodolites nag fluffily across the careful
16998|406|O|176121.22|1996-03-28|5-LOW|Clerk#000000853|0|ctions wake carefully against the quickly unusual packages. blithely f
16999|80|F|154198.39|1994-01-20|1-URGENT|Clerk#000000467|0|ses. even, ironic accounts mus
17024|67|F|94209.87|1994-10-14|3-MEDIUM|Clerk#000000235|0|notornis haggle carefully. blithely brave orbits detect quickly. bold pa
17025|142|O|35694.89|1996-11-17|1-URGENT|Clerk#000000676|0| the final gifts cajole enticingly pendi
17026|121|O|240129.27|1996-06-10|3-MEDIUM|Clerk#000000163|0|eposits. even platelets haggle carefully furiously fin
17027|385|O|186092.07|1995-11-27|2-HIGH|Clerk#000000118|0|riously along the quickly ironic platelets. furiously s
17028|115|F|166559.57|1994-10-16|2-HIGH|Clerk#000000258|0|ounts wake carefully after the sly
17029|55|O|148513.35|1997-10-06|4-NOT SPECIFIED|Clerk#000000422|0|olites wake blithely. furiously even accounts wake furiously. blithe
17030|130|O|209368.46|1997-07-26|3-MEDIUM|Clerk#000000855|0|y unusual packages sleep caref
17031|209|O|37160.86|1996-09-24|5-LOW|Clerk#000000746|0|ironic accounts. carefully close pinto beans integrate regular pinto bea
17056|7|O|231003.44|1998-07-24|1-URGENT|Clerk#000000533|0| furiously ironic foxes haggle bold packages? 
17057|7|O|33070.80|1995-05-17|3-MEDIUM|Clerk#000000743|0|asymptotes. theodolites against the carefully bold accounts nag blith
17058|118|F|133829.25|1995-01-02|2-HIGH|Clerk#000001000|0|ending accounts haggle carefully. never even depos
17059|202|O|56181.52|1998-04-06|3-MEDIUM|Clerk#000000202|0|egular, regular deposits wake slyly 
17060|437|O|53633.38|1997-06-08|5-LOW|Clerk#000000780|0|dolites are against the special instructions. regular req
17061|305|F|93182.92|1992-10-31|1-URGENT|Clerk#000000148|0|oxes cajole. furiously bold foxes use! ironic
17062|40|O|79543.55|1997-09-10|2-HIGH|Clerk#000000353|0|- carefully bold platelets haggle carefully slyl
17063|412|O|161699.13|1997-07-27|5-LOW|Clerk#000000010|0|the carefully ironic ideas cajole 
17088|358|F|18091.72|1992-03-03|3-MEDIUM|Clerk#000000571|0|ages use quickly quickly even accou
17089|316|O|136373.17|1997-06-17|5-LOW|Clerk#000000365|0|en deposits against the quickly 
17090|266|F|145584.98|1993-04-29|5-LOW|Clerk#000000412|0|nstructions sleep blithely quickly silent depo
17091|316|F|121838.62|1992-07-22|3-MEDIUM|Clerk#000000422|0|ackages are around the ruthlessly even packages. silent
17092|214|O|204110.54|1996-09-29|1-URGENT|Clerk#000000474|0|olphins. quickly silent platelets hang. even, regular packages slee
17093|70|F|118879.54|1992-02-12|4-NOT SPECIFIED|Clerk#000000236|0|nts detect carefully across the slyly even deposits. ironicall
17094|67|O|237370.60|1996-07-04|2-HIGH|Clerk#000000333|0|thrash at the unusual foxes: express, regular deposits boost. carefully f
17095|370|O|107715.25|1997-08-07|2-HIGH|Clerk#000000136|0| within the slyly sile
17120|136|O|38014.64|1997-12-05|4-NOT SPECIFIED|Clerk#000000695|0|ht to sleep slyly requests. furio
17121|421|O|152891.57|1997-02-26|2-HIGH|Clerk#000000177|0|eans. slyly ironic theodolites cajole
17122|37|O|86679.39|1996-09-25|4-NOT SPECIFIED|Clerk#000000220|0| to the carefully final requests sleep slyly regular pin
17123|365|F|131300.94|1993-10-06|2-HIGH|Clerk#000000390|0|uests are slyly about the carefully ironic requests; quickly spec
17124|181|F|168041.24|1994-10-26|1-URGENT|Clerk#000000917|0|among the furiously express instructi
17125|328|O|168027.29|1996-08-11|5-LOW|Clerk#000000312|0|riously regular theodolites are pending, express
17126|124|F|54796.21|1992-12-17|5-LOW|Clerk#000000023|0| deposits wake carefully regular accoun
17127|448|O|161424.16|1996-12-21|4-NOT SPECIFIED|Clerk#000000886|0|ick foxes. slyly stealthy theodolites bo
17152|260|F|129530.98|1992-03-13|2-HIGH|Clerk#000000076|0|equests! stealthy ideas boost. slyly final deposits wa
17153|235|O|291532.51|1996-08-02|5-LOW|Clerk#000000317|0| requests nag slyly around the furiously iro
17154|202|O|45799.37|1998-06-06|2-HIGH|Clerk#000000826|0|pecial dependencies integrate bl
17155|415|F|225692.39|1994-01-29|3-MEDIUM|Clerk#000000208|0|lyly express accounts against the requests use furiously eve
17156|442|O|148333.92|1998-01-28|3-MEDIUM|Clerk#000000629|0|platelets. furiously silent theodolites are. quickly regular reque
17157|103|F|60434.36|1992-09-20|5-LOW|Clerk#000000054|0|ounts. ironically regular accoun
17158|284|F|35514.92|1993-04-05|4-NOT SPECIFIED|Clerk#000000716|0|atelets. pending asymptotes haggle quickly among the blithely ironic e
17159|61|O|108421.14|1996-08-14|1-URGENT|Clerk#000000247|0|ts: quickly even accounts cajol
17184|421|O|107246.08|1997-02-21|2-HIGH|Clerk#000000882|0| ruthless excuses play carefully final requests. 
17185|397|F|66281.00|1994-10-31|4-NOT SPECIFIED|Clerk#000000439|0|xpress patterns. quickly unusual dependencies grow furiously about th
17186|430|F|185394.37|1994-01-27|3-MEDIUM|Clerk#000000338|0|ns run carefully permanent packages. slyly pendin
17187|100|F|207632.10|1992-09-24|2-HIGH|Clerk#000000370|0|olites promise quickly near the carefully final excuses. slyly regular deposi
17188|31|O|120342.21|1998-01-11|2-HIGH|Clerk#000000618|0|y. regular accounts beside the furiously final instruct
17189|325|O|92405.53|1995-10-28|2-HIGH|Clerk#000000319|0|pinto beans. foxes haggle carefully special, bold braids
17190|91|O|119278.90|1996-05-28|4-NOT SPECIFIED|Clerk#000000042|0|ong the bold reques
17191|433|P|152566.73|1995-04-20|2-HIGH|Clerk#000000080|0|packages cajole slyly 
17216|154|F|105850.68|1992-05-28|3-MEDIUM|Clerk#000000737|0|nal foxes. carefully eve
17217|298|F|4850.50|1994-08-13|3-MEDIUM|Clerk#000000438|0|ts wake carefully across the reg
17218|301|F|48835.15|1992-07-24|1-URGENT|Clerk#000000007|0|e carefully along the express, ironic accounts! slyly unusual asympto
17219|86|O|99388.60|1996-01-11|2-HIGH|Clerk#000000943|0|al packages across the bold packages run among the furiously silent platelet
17220|133|O|63334.43|1996-11-20|1-URGENT|Clerk#000000817|0|ove the quickly special pinto beans. silent, express theodol
17221|230|F|59218.56|1994-07-17|5-LOW|Clerk#000000985|0|e carefully slyly even requests. express, final asymptotes nag blithely. blit
17222|64|F|44876.06|1993-03-26|4-NOT SPECIFIED|Clerk#000000181|0|even deposits boost blithely even platelets. slyly silent pa
17223|46|F|19275.46|1994-07-17|1-URGENT|Clerk#000000830|0| regular theodolites. fluffily pending deposits abo
17248|421|O|54249.82|1996-08-31|3-MEDIUM|Clerk#000000899|0|y special requests. express instructions according to the even deposits a
17249|122|F|286257.53|1993-09-26|5-LOW|Clerk#000000081|0|ey players. ironic, ironic instructions are about the blithely pending 
17250|367|F|139585.49|1994-09-21|3-MEDIUM|Clerk#000000960|0|ly. blithely silent packages affix furiously across the express foxes. ironi
17251|127|F|103043.30|1994-10-28|4-NOT SPECIFIED|Clerk#000000579|0|. closely special deposits after the pinto beans are across 
17252|403|P|213075.30|1995-04-30|4-NOT SPECIFIED|Clerk#000000178|0|bove the unusual, ironic pinto beans. silent patterns sub
17253|14|O|142468.88|1995-08-18|1-URGENT|Clerk#000000946|0|to the quickly unusu
17254|286|O|100761.55|1996-10-03|2-HIGH|Clerk#000000959|0|asymptotes engage quickly gifts. request
17255|118|F|43015.80|1993-07-15|4-NOT SPECIFIED|Clerk#000000574|0|ages cajole fluffily bold deposits. ev
17280|143|O|55808.44|1996-06-28|5-LOW|Clerk#000000249|0|ke carefully. silent accounts impress. regular, pendi
17281|313|F|114399.70|1992-04-01|4-NOT SPECIFIED|Clerk#000000961|0|hely express packages. even, final dependenci
17282|425|F|78618.90|1994-11-19|5-LOW|Clerk#000000355|0|the blithely unusual accounts. carefully even requests haggle 
17283|100|O|123986.54|1995-09-15|4-NOT SPECIFIED|Clerk#000000270|0|egrate ironic, pending accounts. furiously regular requests throughout the
17284|424|F|12221.24|1994-10-01|1-URGENT|Clerk#000000584|0|le permanently final dependencies. furiousl
17285|175|F|83310.92|1992-02-22|4-NOT SPECIFIED|Clerk#000000019|0|y even accounts. carefully final forges integrate ironic, dogged 
17286|131|F|193902.05|1993-09-22|2-HIGH|Clerk#000000373|0|ietly quickly unusual deposits. finally regular theodolites subla
17287|37|O|112194.88|1995-04-06|2-HIGH|Clerk#000000759|0|ending deposits. blithely 
17312|436|O|139006.14|1995-05-21|4-NOT SPECIFIED|Clerk#000000656|0|aggle along the carefully unusual theodolites. furiously unusu
17313|286|F|160550.15|1994-05-08|2-HIGH|Clerk#000000372|0|lites. carefully regular accounts haggle carefully boldly fl
17314|79|O|50168.94|1996-03-25|1-URGENT|Clerk#000000803|0|ongside of the furiously daring pinto beans ought to are pinto bea
17315|380|F|197919.45|1994-04-23|5-LOW|Clerk#000000423|0|r the bold, final requests. quickly regular foxes sublate reg
17316|112|F|44781.74|1993-01-07|3-MEDIUM|Clerk#000000695|0|sts sleep according to t
17317|152|F|113913.02|1994-12-04|4-NOT SPECIFIED|Clerk#000000711|0|leep carefully brav
17318|41|O|212108.51|1997-06-15|3-MEDIUM|Clerk#000000236|0|riously blithe accounts breach quickly
17319|166|F|8640.37|1994-02-07|4-NOT SPECIFIED|Clerk#000000950|0|long the regular, special deposits. slyly regular deposit
17344|439|F|190546.04|1993-07-20|1-URGENT|Clerk#000000350|0|sly idle requests. even, ironic deposits
17345|256|O|147575.77|1995-08-03|1-URGENT|Clerk#000000278|0|en, even deposits. ironic, even accounts 
17346|175|O|46923.18|1995-03-08|3-MEDIUM|Clerk#000000235|0|l instructions cajole slyly. special, special foxes haggle at the e
17347|299|O|141674.66|1998-03-27|1-URGENT|Clerk#000000955|0|, pending requests. carefully ironic packages print furiously sl
17348|379|O|32503.60|1997-06-21|5-LOW|Clerk#000000083|0| theodolites. packages integr
17349|155|O|85004.22|1996-05-21|4-NOT SPECIFIED|Clerk#000000219|0|lithely final dolphins. regular wat
17350|166|O|44615.96|1996-05-03|2-HIGH|Clerk#000000884|0|the slyly special accounts. busi
17351|412|F|39206.88|1994-04-26|5-LOW|Clerk#000000177|0|ts are furiously ideas
17376|353|O|185059.30|1995-12-05|2-HIGH|Clerk#000000197|0|ccounts. regular, final requests use among the regular packages
17377|275|O|40787.96|1995-10-29|5-LOW|Clerk#000000306|0|the stealthy, unusual pinto beans detect
17378|172|O|195414.98|1996-07-08|1-URGENT|Clerk#000000430|0|the ruthlessly ironic requests sha
17379|142|O|124083.29|1995-08-15|1-URGENT|Clerk#000000708|0|special instructions nag final excuses. b
17380|100|O|242572.23|1998-02-14|2-HIGH|Clerk#000000489|0|edly regular Tiresias. blithely express packages boo
17381|277|F|121997.58|1993-08-15|2-HIGH|Clerk#000000411|0|ully. final instructions after the stealthily even packages wake fluffily r
17382|127|O|116095.05|1995-07-05|4-NOT SPECIFIED|Clerk#000000484|0|nal instructions run furiously regular deposits. carefully quiet dugouts 
17383|449|O|221628.04|1996-03-29|3-MEDIUM|Clerk#000000052|0| wake carefully about the asymptotes. blithely close instructions alo
17408|436|F|118584.01|1994-05-28|4-NOT SPECIFIED|Clerk#000000704|0| about the blithely pending theod
17409|232|F|185769.41|1993-08-18|4-NOT SPECIFIED|Clerk#000000423|0|ccounts are furiously silent excuses. request
17410|136|F|96633.27|1993-09-02|5-LOW|Clerk#000000790|0|ests. deposits cajole always. blithely even package
17411|217|F|97515.97|1994-08-22|4-NOT SPECIFIED|Clerk#000000918|0|nusual instructions sleep. carefully pending depths nag carefully accor
17412|389|O|89625.22|1997-11-27|5-LOW|Clerk#000000527|0|lyly across the quickly pending
17413|107|O|62722.90|1996-01-28|4-NOT SPECIFIED|Clerk#000000637|0|regular deposits. stea
17414|50|F|209530.67|1992-06-30|2-HIGH|Clerk#000000398|0|ithely ironic asymp
17415|311|O|104704.23|1996-09-18|2-HIGH|Clerk#000000148|0|. furiously even asymptotes wake carefully according to t
17440|44|F|152569.11|1995-01-24|4-NOT SPECIFIED|Clerk#000000206|0| sleep fluffily along the carefully ironic accounts. quickly ironic courts
17441|25|F|28221.18|1993-08-02|3-MEDIUM|Clerk#000000049|0| slyly bold requests above the regular notornis ca
17442|226|F|12887.59|1994-01-04|5-LOW|Clerk#000000196|0|uctions affix slyly according to the furiously special deposits. furiously clo
17443|271|O|198909.21|1998-03-29|5-LOW|Clerk#000000155|0|carefully close pinto b
17444|175|F|95819.17|1994-03-23|3-MEDIUM|Clerk#000000893|0|ep. regular excuses boost quickly fluffily even accounts. ironically ironic pa
17445|253|O|84673.13|1995-08-22|4-NOT SPECIFIED|Clerk#000000667|0|nic, bold deposits wake slyly express packages. deposits impress blith
17446|376|F|69234.41|1994-06-10|1-URGENT|Clerk#000000560|0|tructions use furiously fl
17447|56|F|58409.95|1992-05-19|5-LOW|Clerk#000000141|0|ld, unusual requests. silent pinto beans haggle slyly alongside of the
17472|139|O|88130.23|1995-07-02|4-NOT SPECIFIED|Clerk#000000303|0|rint except the somet
17473|385|O|68754.92|1998-04-03|2-HIGH|Clerk#000000964|0|y unusual braids. slyly regular packages cajole carefully; regul
17474|397|O|59471.88|1997-02-15|5-LOW|Clerk#000000392|0|efully regular platel
17475|259|F|164378.04|1993-09-12|5-LOW|Clerk#000000066|0|ully pending accounts detect quickly along t
17476|161|O|99883.51|1996-05-29|1-URGENT|Clerk#000000047|0|ts about the furiously final accounts caj
17477|4|O|100586.45|1997-03-03|2-HIGH|Clerk#000000649|0|ng to the ironic deposits-- even requests are quickly a
17478|71|O|108838.45|1996-11-24|3-MEDIUM|Clerk#000000625|0|even ideas boost platelets. furiously ironic dugouts shall have to unw
17479|433|O|108593.72|1998-03-30|5-LOW|Clerk#000000405|0|nticing dolphins. thin, regular requests nag. ironic, regular accoun
17504|239|F|129268.83|1994-08-21|5-LOW|Clerk#000000756|0|accounts. fluffily ironic packages cajole slyly about the carefu
17505|118|O|101553.33|1996-02-20|1-URGENT|Clerk#000000189|0| pinto beans. daringly ironic pinto beans cajole. blithe
17506|368|F|78653.69|1993-03-01|5-LOW|Clerk#000000351|0|ly final deposits wake across the express instructions. express instruct
17507|352|F|203766.89|1992-06-13|3-MEDIUM|Clerk#000000859|0| fluffily pending theodolites wake carefully ruthless 
17508|421|F|118485.28|1992-06-28|5-LOW|Clerk#000000652|0|s wake regular requests. regul
17509|322|O|111348.17|1995-08-31|3-MEDIUM|Clerk#000000290|0| excuses. special multipli
17510|269|F|12810.00|1992-10-31|1-URGENT|Clerk#000000397|0|hs haggle blithely at the fluffy, special packages. blithely regular foxes alo
17511|400|O|10939.01|1995-11-25|5-LOW|Clerk#000000824|0|press instructions are carefully regular accounts. pending accounts
17536|217|O|268115.27|1997-11-04|1-URGENT|Clerk#000000908|0|ven packages use carefully furiously unusual accounts. 
17537|100|O|181888.34|1998-07-02|5-LOW|Clerk#000000184|0|heodolites doze blithely theodolites. final instructions use q
17538|373|F|138402.66|1994-09-16|4-NOT SPECIFIED|Clerk#000000446|0|sly quickly final accounts. furiously final deposits sleep-- final,
17539|415|O|126846.15|1995-09-16|4-NOT SPECIFIED|Clerk#000000608|0|ng the even foxes detect slyly about the closely express packages.
17540|260|F|78333.82|1992-01-11|5-LOW|Clerk#000000084|0|s sleep across the blith
17541|205|F|111655.84|1993-01-29|2-HIGH|Clerk#000000376|0| the fluffily regular requests? carefully unusual dinos across 
17542|340|F|85935.17|1993-09-01|5-LOW|Clerk#000000257|0|ar dependencies eat final accounts. bli
17543|17|F|104044.15|1992-05-26|1-URGENT|Clerk#000000722|0|odolites snooze carefully. furiously p
17568|440|F|278750.24|1993-10-09|4-NOT SPECIFIED|Clerk#000000242|0| slyly final asymptotes sublate. regular pinto beans run blithely blithely eve
17569|413|O|185608.72|1997-07-15|4-NOT SPECIFIED|Clerk#000000946|0|xes sleep. carefully even hockey players so
17570|188|O|156441.92|1996-09-14|5-LOW|Clerk#000000801|0| slyly express packages. fluf
17571|107|F|304750.60|1992-03-16|4-NOT SPECIFIED|Clerk#000000503|0|ckages. blithely silent requests use quickly final packages. somas mainta
17572|389|O|45178.65|1998-04-18|4-NOT SPECIFIED|Clerk#000000059|0|bold theodolites. ent
17573|412|O|120483.58|1995-09-05|5-LOW|Clerk#000000353|0|final packages across the fur
17574|100|O|18984.96|1997-09-30|1-URGENT|Clerk#000000659|0|ly regular pinto beans haggl
17575|298|O|8161.03|1998-05-26|2-HIGH|Clerk#000000399|0|blithely final instructio
17600|13|O|214207.80|1995-10-05|3-MEDIUM|Clerk#000000842|0|terns. slyly special packages after the accounts run blithely al
17601|427|O|29248.40|1998-02-26|2-HIGH|Clerk#000000357|0|uick requests sleep. slyly reg
17602|115|F|22467.65|1992-02-22|1-URGENT|Clerk#000000672|0| regular, regular deposits wake blithely carefully final 
17603|145|O|81833.53|1997-12-28|1-URGENT|Clerk#000000454|0|ironic packages. quickly ironic foxes doubt slyly slyly regular accounts. fi
17604|61|O|31501.35|1997-10-09|3-MEDIUM|Clerk#000000424|0|tions wake. even deposits sleep quickly ca
17605|427|O|242888.35|1998-01-11|4-NOT SPECIFIED|Clerk#000000230|0|ndencies. fluffily even deposits cajole bold
17606|358|O|67000.50|1996-12-02|4-NOT SPECIFIED|Clerk#000000785|0|en sentiments. furiously ironic accounts abou
17607|313|F|39604.49|1992-02-17|1-URGENT|Clerk#000000026|0|yly unusual deposits under the blithely ironic ideas engage sly
17632|235|F|172801.82|1993-02-22|3-MEDIUM|Clerk#000000436|0|es should have to sleep. pending, regular attainments nag carefully. 
17633|124|F|217073.61|1992-11-23|2-HIGH|Clerk#000000764|0|as. regular excuses cajole slyly unu
17634|317|F|94929.79|1992-07-22|2-HIGH|Clerk#000000109|0|refully packages. quickly final platelets
17635|185|F|241390.38|1992-02-06|4-NOT SPECIFIED|Clerk#000000145|0|lites. blithely regular instructions sleep slyly against the warthogs.
17636|229|F|185041.33|1994-02-05|5-LOW|Clerk#000000951|0|rls alongside of the ironic, regular dolphins haggle on the quic
17637|325|F|92781.03|1992-08-23|3-MEDIUM|Clerk#000000263|0|ly express theodolites are quickly 
17638|316|O|76506.35|1995-09-21|3-MEDIUM|Clerk#000000807|0|riously special account
17639|70|O|91562.59|1997-09-01|5-LOW|Clerk#000000633|0|ans. furiously regu
17664|184|O|120076.71|1998-07-07|2-HIGH|Clerk#000000418|0|xpress asymptotes are never. carefully 
17665|218|O|142324.39|1996-03-09|2-HIGH|Clerk#000000634|0|nic instructions are slyly sl
17666|95|F|131514.21|1993-09-09|3-MEDIUM|Clerk#000000979|0| requests sleep blithel
17667|434|O|55995.93|1998-06-22|2-HIGH|Clerk#000000459|0|lly pending theodolites believe alongside of the th
17668|4|F|292628.04|1994-11-26|3-MEDIUM|Clerk#000000511|0|posits. final, express warhorses detect by the blithely regular 
17669|275|F|62110.44|1994-04-30|2-HIGH|Clerk#000000537|0|foxes. accounts are ironic, pe
17670|361|F|127087.20|1994-08-26|3-MEDIUM|Clerk#000000943|0| pinto beans. special pinto beans during the final accounts lose slyly
17671|259|F|51877.54|1992-08-24|2-HIGH|Clerk#000000597|0| packages wake. regular pin
17696|166|O|65353.53|1997-06-06|1-URGENT|Clerk#000000879|0|deposits haggle always among the accounts. blithe
17697|445|F|252690.65|1993-11-19|1-URGENT|Clerk#000000252|0| ironic accounts wake silently. instructions cajole blithely. ca
17698|91|F|162429.96|1992-05-14|2-HIGH|Clerk#000000021|0| final packages. carefully pending packages haggle slyly. carefu
17699|433|O|238442.32|1997-09-19|4-NOT SPECIFIED|Clerk#000000522|0|even accounts are. 
17700|133|F|173560.59|1992-10-28|1-URGENT|Clerk#000000180|0|s. furiously ironic packa
17701|140|F|202746.43|1992-05-22|1-URGENT|Clerk#000000522|0|somas are quickly even,
17702|206|F|216750.26|1992-04-14|2-HIGH|Clerk#000000175|0|are blithely about the ironic, even deposits. fluffily bold esca
17703|115|O|133401.90|1996-05-03|5-LOW|Clerk#000000701|0| the slyly regular excuses wake accounts. unusual, expr
17728|28|O|19583.74|1998-03-30|4-NOT SPECIFIED|Clerk#000000004|0|nal foxes haggle furiously along the carefu
17729|377|F|150880.79|1993-04-23|3-MEDIUM|Clerk#000000037|0|endencies integrate furiously. dogged requests detect even, f
17730|197|O|49518.77|1998-02-06|2-HIGH|Clerk#000000437|0|even deposits. blithely express packages cajole quickly regula
17731|283|O|105311.35|1997-11-20|2-HIGH|Clerk#000000977|0|s haggle quickly above the ironic instru
17732|241|O|96014.77|1997-02-07|1-URGENT|Clerk#000000710|0|efully pending packages by the c
17733|254|O|167440.05|1996-06-03|4-NOT SPECIFIED|Clerk#000000164|0|lites x-ray quickly 
17734|13|O|1861.38|1996-07-27|3-MEDIUM|Clerk#000000343|0|ully final foxes use care
17735|275|F|192176.52|1992-07-13|5-LOW|Clerk#000000732|0|equests haggle slyly 
17760|284|F|134779.87|1992-06-05|4-NOT SPECIFIED|Clerk#000000093|0|uriously final pinto beans wake furiously 
17761|235|F|146421.69|1993-07-05|1-URGENT|Clerk#000000137|0|beans cajole slyly; quickly ironic cou
17762|83|O|206280.30|1998-02-17|2-HIGH|Clerk#000000696|0|ing theodolites. regular theodolites use blithely.
17763|403|O|143246.62|1997-05-03|3-MEDIUM|Clerk#000000950|0|ages wake blithely: deposits boost across t
17764|140|F|87143.33|1994-09-17|5-LOW|Clerk#000000302|0|sly final courts. regular,
17765|172|O|208303.55|1995-09-16|4-NOT SPECIFIED|Clerk#000000518|0|s detect slyly. ideas sleep slyly since the daring frets. silently even i
17766|217|O|36258.41|1996-10-03|4-NOT SPECIFIED|Clerk#000000141|0|sits poach quickly. regular
17767|7|O|32595.90|1996-11-27|4-NOT SPECIFIED|Clerk#000000406|0|onic requests. furiousl
17792|247|O|200670.35|1996-11-18|2-HIGH|Clerk#000000292|0|es. silent, special foxes sleep along the final requests. regular id
17793|145|O|70673.46|1996-06-29|3-MEDIUM|Clerk#000000622|0| ruthlessly. furiously regular requests within
17794|352|F|224583.96|1994-04-04|3-MEDIUM|Clerk#000000511|0|blithely even ideas. eve
17795|394|F|197390.18|1994-04-02|3-MEDIUM|Clerk#000000093|0|ic, special deposits are. carefully special dependencies after th
17796|377|P|108505.60|1995-04-28|2-HIGH|Clerk#000000985|0| quickly special sentiments. express deposits across the blithely ex
17797|59|F|95683.27|1992-07-11|5-LOW|Clerk#000000333|0|ending deposits. final deposits boost slyly along the regular ac
17798|430|F|149657.76|1992-10-24|4-NOT SPECIFIED|Clerk#000000642|0|believe fluffily above the
17799|130|F|73561.01|1992-09-21|3-MEDIUM|Clerk#000000652|0|lar theodolites wake q
17824|205|O|66040.51|1996-05-23|4-NOT SPECIFIED|Clerk#000000078|0| furiously regular pac
17825|307|F|228227.36|1993-01-14|4-NOT SPECIFIED|Clerk#000000680|0|ironic ideas. furiously final asym
17826|91|F|127528.70|1992-07-01|2-HIGH|Clerk#000000888|0|ess deposits are furiously. carefully
17827|250|O|172307.44|1996-08-28|1-URGENT|Clerk#000000777|0|doggedly regular dependencies c
17828|199|O|283967.59|1996-01-05|3-MEDIUM|Clerk#000000495|0|s. slyly special dolphins are according to the requests. t
17829|217|F|109366.84|1994-03-12|5-LOW|Clerk#000000225|0|s wake slyly after the carefully ironic pinto beans. carefully expres
17830|55|O|42448.69|1996-09-18|2-HIGH|Clerk#000000663|0|uriously even deposits 
17831|341|F|174094.18|1992-10-26|1-URGENT|Clerk#000000005|0|. slyly express ideas 
17856|367|O|59389.26|1996-11-23|1-URGENT|Clerk#000000100|0|e silent foxes. even deposits along the slyly final requests wake fluffily r
17857|209|O|160411.54|1997-06-03|2-HIGH|Clerk#000000642|0|es haggle after the pending, bold accounts. furiously ironic foxes against the
17858|376|F|186210.52|1993-09-26|3-MEDIUM|Clerk#000000843|0|arthogs upon the asymptotes det
17859|175|F|119928.67|1993-05-27|1-URGENT|Clerk#000000907|0|row final requests. deposits use according
17860|295|P|189720.90|1995-04-07|1-URGENT|Clerk#000000280|0|ets after the regular epitaphs use quickly pending packages. carefull
17861|154|O|82794.67|1996-10-29|1-URGENT|Clerk#000000152|0|ending accounts about the requests wa
17862|4|F|156526.81|1992-05-08|4-NOT SPECIFIED|Clerk#000000814|0|es. regular, regular accounts acc
17863|62|O|6113.52|1996-05-21|2-HIGH|Clerk#000000644|0|the final, regular requests. ironic platelets haggle quickly from 
17888|106|O|69733.53|1995-12-21|3-MEDIUM|Clerk#000000455|0|jole finally quickly even requests. slyly final deposits across th
17889|433|F|101581.26|1992-08-07|1-URGENT|Clerk#000000368|0|ly. thinly final accounts use q
17890|112|O|39893.96|1995-10-18|4-NOT SPECIFIED|Clerk#000000727|0|ions. carefully special frays 
17891|223|F|96089.15|1995-01-07|1-URGENT|Clerk#000000395|0| slyly final asymptotes abo
17892|337|O|159301.38|1996-08-17|1-URGENT|Clerk#000000260|0| dolphins. blithely regular instructions sleep fluffily. 
17893|403|F|47415.98|1992-03-23|5-LOW|Clerk#000000054|0|re slyly in place of the blithely express deposits. packages wake about t
17894|226|F|68231.88|1992-12-21|3-MEDIUM|Clerk#000000053|0|kages. carefully pending ideas sleep carefully carefully 
17895|59|O|176657.03|1996-08-13|2-HIGH|Clerk#000000339|0|osits run along the s
17920|119|O|224419.57|1998-02-03|1-URGENT|Clerk#000000570|0|uests. slyly regular accounts cajole qu
17921|319|O|148364.66|1998-07-28|3-MEDIUM|Clerk#000000970|0|equests sleep carefully arou
