O_ORDERKEY | O_CUSTKEY | O_ORDERSTATUS | O_TOTALPRICE | O_ORDERDATE | O_ORDERPRIORITY | O_CLERK | O_SHIPPRIORITY | O_COMMENT
4932|367|F|50250.30|1993-08-10|1-URGENT|Clerk#000000830|0|onic foxes. enticingly reg
4933|278|O|45985.16|1995-07-14|3-MEDIUM|Clerk#000000848|0|y special sauternes integr
4934|115|O|215875.95|1997-02-17|1-URGENT|Clerk#000000372|0|nes cajole; carefully special accounts haggle. special pinto beans nag 
4935|121|F|186108.98|1993-05-25|4-NOT SPECIFIED|Clerk#000000601|0|c foxes. fluffily pendin
4960|368|F|186933.31|1995-02-26|5-LOW|Clerk#000000229|0|uriously even excuses. fluffily regular instructions along the furiously ironi
4961|172|O|107807.13|1998-04-06|3-MEDIUM|Clerk#000000731|0| braids. furiously even theodolites 
4962|313|F|46586.20|1993-07-28|3-MEDIUM|Clerk#000000008|0| breach never ironic 
4963|100|O|68643.44|1996-11-07|3-MEDIUM|Clerk#000000754|0|ully unusual epitaphs nod s
4964|301|O|256937.86|1997-07-28|4-NOT SPECIFIED|Clerk#000000144|0|ithely final theodolites. blithely regu
4965|157|F|132848.81|1993-10-21|5-LOW|Clerk#000000638|0|dependencies poach packages. sometim
4966|208|O|69705.32|1996-09-07|2-HIGH|Clerk#000000243|0|accounts. blithely ironic courts wake boldly furiously express 
4967|293|O|116970.71|1997-02-17|3-MEDIUM|Clerk#000000397|0|e theodolites; furiously b
4992|184|F|260913.69|1992-05-10|1-URGENT|Clerk#000000166|0|telets nag carefully am
4993|34|F|181039.89|1994-08-04|4-NOT SPECIFIED|Clerk#000000258|0|ing instructions nag furiously. un
4994|128|O|259288.84|1996-06-29|4-NOT SPECIFIED|Clerk#000000868|0|oxes wake above the asymptotes. bold requests sleep br
4995|118|O|231144.85|1996-01-06|4-NOT SPECIFIED|Clerk#000000748|0|s. even deposits boost along the express, even theodolites. stealthily ir
4996|400|F|124072.39|1992-09-14|3-MEDIUM|Clerk#000000433|0|foxes. carefully special packages haggle quickly fluffi
4997|139|O|135209.46|1998-03-18|5-LOW|Clerk#000000040|0|egrate final pinto beans. fluffily special notornis use blith
4998|97|F|155242.81|1992-01-11|4-NOT SPECIFIED|Clerk#000000054|0|alongside of the quickly final requests hang always
4999|253|F|113539.55|1993-06-26|2-HIGH|Clerk#000000504|0| dolphins cajole blithely above the sly 
5024|367|O|140325.22|1996-10-25|3-MEDIUM|Clerk#000000659|0|r foxes. regular excuses are about the quickly regular theodolites. regular, 
5025|359|O|22275.66|1997-02-03|5-LOW|Clerk#000000805|0|ackages are slyly about the quickly 
5026|82|O|15730.97|1997-09-06|1-URGENT|Clerk#000000955|0|y final requests us
5027|439|O|209652.59|1997-08-30|2-HIGH|Clerk#000000751|0|e-- final, pending requests along t
5028|35|F|37376.57|1992-04-17|2-HIGH|Clerk#000000180|0|ickly blithely express deposits. b
5029|32|F|25384.53|1992-11-14|3-MEDIUM|Clerk#000000469|0|. regular accounts haggle slyly. regul
5030|317|O|84394.36|1998-05-25|4-NOT SPECIFIED|Clerk#000000564|0| wake slyly furiously thin requests. ironic pinto beans ha
5031|415|F|117237.68|1994-12-02|3-MEDIUM|Clerk#000000788|0|lar instructions haggle blithely pending foxes? sometimes final excuses h
5056|154|O|76499.39|1997-02-15|5-LOW|Clerk#000000828|0|lithely above the express ideas. blithely final deposits are fluffily spec
5057|193|O|79626.97|1997-08-03|1-URGENT|Clerk#000000955|0|r ironic requests of the carefully ironic dependencies wake slyly a
5058|358|O|23034.92|1998-03-23|1-URGENT|Clerk#000000367|0| the pending packages wake after the quickly speci
5059|124|F|79186.17|1993-11-10|2-HIGH|Clerk#000000058|0|latelets. final, regular accounts cajole furiously ironic pinto beans? do
5060|334|F|72816.40|1992-07-07|4-NOT SPECIFIED|Clerk#000000333|0|e according to the excuses. express theodo
5061|302|F|62384.30|1993-08-14|1-URGENT|Clerk#000000009|0|e packages use fluffily according to the carefully ironic deposits. bol
5062|179|F|142042.76|1992-10-08|3-MEDIUM|Clerk#000000012|0|ithely. blithely bold theodolites affix. blithely final deposits haggle ac
5063|68|O|127325.86|1997-05-17|2-HIGH|Clerk#000000745|0|lyly after the pending foxes. express theodolites breach across t
5088|388|F|116908.69|1993-01-06|5-LOW|Clerk#000000930|0|ole slyly since the quickly ironic br
5089|389|F|131399.13|1992-07-29|1-URGENT|Clerk#000000677|0|cial platelets. quiet, final ideas cajole carefully. unusu
5090|265|O|152144.96|1997-03-09|1-URGENT|Clerk#000000953|0|ress accounts affix silently carefully quick accounts. carefully f
5091|443|O|55394.34|1998-05-21|3-MEDIUM|Clerk#000000311|0|egular decoys mold carefully fluffily unus
5092|62|O|250604.76|1995-10-30|5-LOW|Clerk#000000194|0|are blithely along the pin
5093|233|F|241268.73|1993-09-03|3-MEDIUM|Clerk#000000802|0|ully ironic theodolites sleep above the furiously ruthless instructions. bli
5094|316|F|90671.98|1993-03-29|4-NOT SPECIFIED|Clerk#000000406|0|uickly pending deposits haggle quickly ide
5095|286|F|231557.20|1992-04-22|2-HIGH|Clerk#000000964|0|accounts are carefully! slyly even packages wake slyly a
5120|47|O|35198.82|1996-06-05|1-URGENT|Clerk#000000332|0|against the slyly express requests. furiousl
5121|400|F|182430.00|1992-05-11|4-NOT SPECIFIED|Clerk#000000736|0|gular requests. furiously final pearls against the permanent, thin courts s
5122|206|O|97388.74|1996-02-10|5-LOW|Clerk#000000780|0|blithely. slyly ironic deposits nag. excuses s
5123|29|O|12516.54|1998-02-10|1-URGENT|Clerk#000000776|0|ic requests. furiously ironic packages grow above the express, ironic inst
5124|73|O|180163.29|1997-04-04|4-NOT SPECIFIED|Clerk#000000749|0|kly even courts. bold packages solve. 
5125|83|O|40017.12|1998-02-07|5-LOW|Clerk#000000834|0|ructions. dolphins wake slowly carefully unusual 
5126|337|F|105219.93|1992-10-12|4-NOT SPECIFIED|Clerk#000000270|0|s. unusual deposits 
5127|217|O|50460.15|1997-01-15|5-LOW|Clerk#000000829|0|fully express pinto beans. slyly final accounts along the ironic dugouts use s
5152|130|O|75781.15|1997-01-04|3-MEDIUM|Clerk#000000963|0| for the blithely reg
5153|337|O|232542.98|1995-08-26|1-URGENT|Clerk#000000954|0| the furiously ironic foxes. express packages shall cajole carefully across
5154|25|O|36719.75|1997-04-13|3-MEDIUM|Clerk#000000316|0|inal requests. slyly regular deposits nag. even deposits haggle agains
5155|229|F|83721.09|1994-06-12|2-HIGH|Clerk#000000108|0|y pending deposits are ag
5156|376|O|75064.70|1996-11-04|5-LOW|Clerk#000000117|0|ngside of the multipliers solve slyly requests. regu
5157|424|O|202796.26|1997-07-06|4-NOT SPECIFIED|Clerk#000000689|0|closely above the unusual deposits. furiously
5158|227|O|288644.91|1997-01-21|1-URGENT|Clerk#000000541|0| regular foxes. even foxes wake blithely 
5159|316|O|179540.17|1996-09-25|1-URGENT|Clerk#000000303|0|tegrate slyly around the slyly sly sauternes. final pa
5184|256|O|248940.68|1998-07-20|5-LOW|Clerk#000000250|0|nding accounts detect final, even
5185|443|O|261853.35|1997-07-25|3-MEDIUM|Clerk#000000195|0| regular ideas about the even ex
5186|157|O|249829.98|1996-08-03|1-URGENT|Clerk#000000332|0|pecial platelets. slyly final ac
5187|161|O|47640.16|1997-07-16|3-MEDIUM|Clerk#000000682|0|ckly according to t
5188|421|P|86854.19|1995-03-02|4-NOT SPECIFIED|Clerk#000000029|0|counts. finally ironic requests ab
5189|211|F|212240.13|1993-11-26|5-LOW|Clerk#000000940|0|e after the pending accounts. asymptotes boost. re
5190|175|F|103706.21|1992-04-26|5-LOW|Clerk#000000888|0|equests. slyly unusual
5191|232|F|148278.25|1994-12-11|4-NOT SPECIFIED|Clerk#000000318|0|ing, regular deposits alongside of the deposits boost fluffily quickly ev
5216|178|O|19119.07|1997-08-14|3-MEDIUM|Clerk#000000418|0|des boost across the platelets. slyly busy theodolit
5217|106|O|156001.95|1995-10-13|2-HIGH|Clerk#000000873|0|ons might wake quickly according to th
5218|241|F|88781.88|1992-07-30|4-NOT SPECIFIED|Clerk#000000683|0|y ruthless packages according to the bold, ironic package
5219|263|O|26272.58|1997-02-27|1-URGENT|Clerk#000000510|0|aggle always. foxes above the ironic deposits 
5220|29|F|29043.59|1992-07-30|2-HIGH|Clerk#000000051|0| final packages. ideas detect slyly around
5221|38|O|82927.95|1995-06-09|4-NOT SPECIFIED|Clerk#000000324|0|lar accounts above the sl
5222|239|F|1352.45|1994-05-27|4-NOT SPECIFIED|Clerk#000000613|0|along the bold ideas. furiously final foxes snoo
5223|446|F|124376.60|1994-06-30|1-URGENT|Clerk#000000745|0|e. theodolites serve blithely unusual, final foxes. carefully pending packag
5248|209|P|106153.37|1995-04-15|2-HIGH|Clerk#000000737|0|theodolites cajole according to the silent packages. quickly ironic packages a
5249|307|F|142724.67|1994-09-06|3-MEDIUM|Clerk#000000019|0|refully bold accounts 
5250|287|O|39622.32|1995-07-16|2-HIGH|Clerk#000000307|0|. carefully final instructions sleep among the finally regular dependen
5251|103|O|43110.92|1995-04-12|3-MEDIUM|Clerk#000000687|0| ironic dugouts detect. reque
5252|271|O|202948.08|1996-02-17|1-URGENT|Clerk#000000724|0| ironic accounts among the silent asym
5253|445|P|130700.15|1995-04-11|2-HIGH|Clerk#000000275|0|egular requests! blithely regular deposits alongside of t
5254|332|F|247428.77|1992-07-26|4-NOT SPECIFIED|Clerk#000000527|0|he express, even ideas cajole blithely special requests
5255|191|O|96267.65|1996-07-12|5-LOW|Clerk#000000591|0|ly slow forges. express foxes haggle. regular, even asymp
5280|100|O|88117.15|1997-12-03|3-MEDIUM|Clerk#000000604|0|riously ironic instructions. ironic ideas according to the accounts boost fur
5281|373|O|212725.80|1995-11-02|2-HIGH|Clerk#000000158|0|ackages haggle slyly a
5282|151|O|109366.09|1998-01-30|1-URGENT|Clerk#000000030|0|rding to the unusual, bold accounts. regular instructions
5283|394|F|19111.83|1994-06-04|3-MEDIUM|Clerk#000000579|0|ests. even, final ideas alongside of t
5284|184|O|48124.00|1995-07-09|4-NOT SPECIFIED|Clerk#000000155|0| careful dependencies use sly
5285|211|F|115563.09|1994-01-18|2-HIGH|Clerk#000000976|0|p across the furiously ironic deposits.
5286|347|O|101796.95|1997-09-26|5-LOW|Clerk#000000606|0|structions are furiously quickly ironic asymptotes. quickly iro
5287|76|F|32480.26|1993-12-22|5-LOW|Clerk#000000406|0|regular packages. bold instructions sleep always. carefully final p
5312|196|F|70204.77|1995-02-24|2-HIGH|Clerk#000000690|0|ter the even, bold foxe
5313|40|O|187198.40|1997-06-17|4-NOT SPECIFIED|Clerk#000000896|0|le. final courts haggle furiously according to the 
5314|100|O|33451.34|1995-06-02|2-HIGH|Clerk#000000617|0|ions across the quickly special d
5315|416|F|71136.52|1992-10-29|4-NOT SPECIFIED|Clerk#000000035|0| furiously. quickly unusual packages use. sly
5316|299|F|77290.75|1994-01-31|1-URGENT|Clerk#000000734|0| requests haggle across the regular, pending deposits. furiously regular requ
5317|110|F|278066.58|1994-09-09|5-LOW|Clerk#000000687|0|jole quickly at the slyly pend
5318|178|F|127557.25|1993-04-04|2-HIGH|Clerk#000000663|0|efully regular dolphins. even ideas nag fluffily furiously even packa
5319|295|O|81389.91|1996-01-21|1-URGENT|Clerk#000000237|0|lent requests. quickly pe
5344|322|O|99550.25|1998-06-21|3-MEDIUM|Clerk#000000569|0|s. ironic excuses cajole across the
5345|92|O|140011.88|1997-08-24|1-URGENT|Clerk#000000057|0|r the slyly silent packages. pending, even pinto b
5346|110|F|185912.64|1993-12-26|2-HIGH|Clerk#000000220|0|gly close packages against the even, regular escapades boost evenly accordi
5347|143|F|202166.42|1995-02-22|3-MEDIUM|Clerk#000000180|0|onic, regular deposits. packag
5348|157|O|135941.48|1997-11-08|5-LOW|Clerk#000000497|0|totes. accounts after the furiously
5349|202|O|48074.55|1996-09-01|1-URGENT|Clerk#000000960|0|le along the carefully bold dolphins. carefully special packa
5350|224|F|145253.53|1993-10-10|5-LOW|Clerk#000000604|0|ccounts after the carefully pending requests believe 
5351|364|O|80574.10|1998-05-11|1-URGENT|Clerk#000000443|0|to beans sleep furiously after the carefully even
5376|446|F|113470.17|1994-07-04|5-LOW|Clerk#000000392|0|. quickly ironic deposits integrate along
5377|187|O|141102.82|1997-04-24|2-HIGH|Clerk#000000917|0|ons nag blithely furiously regula
5378|124|F|119752.61|1992-10-25|1-URGENT|Clerk#000000520|0|n ideas. regular accounts haggle. ironic ideas use along the bold ideas. blith
5379|266|O|64048.92|1995-08-08|2-HIGH|Clerk#000000503|0|he unusual accounts. carefully special instructi
5380|439|O|156948.94|1997-10-12|1-URGENT|Clerk#000000481|0|le slyly about the slyly final dolphins. fu
5381|94|F|274647.42|1993-01-29|5-LOW|Clerk#000000531|0|arefully bold packages are slyly furiously ironic foxes. fluffil
5382|104|F|170474.13|1992-01-13|5-LOW|Clerk#000000809|0|lent deposits are according to the reg
5383|94|O|13665.94|1995-05-26|5-LOW|Clerk#000000409|0|ly bold requests hang furiously furiously unusual accounts. evenly unusu
5408|67|F|145060.76|1992-07-21|5-LOW|Clerk#000000735|0|egular requests according to the
5409|38|F|181302.84|1992-01-09|5-LOW|Clerk#000000171|0|eans. regular accounts are regul
5410|61|O|162883.17|1998-07-28|4-NOT SPECIFIED|Clerk#000000117|0|final deposits: pending excuses boost. ironic theodolites cajole furi
5411|181|O|72088.63|1997-05-16|3-MEDIUM|Clerk#000000800|0|equests cajole slyly furious
5412|422|O|126879.26|1998-01-20|2-HIGH|Clerk#000000151|0|ets boost furiously regular accounts. regular foxes above th
5413|283|O|277516.02|1997-10-17|1-URGENT|Clerk#000000066|0|e even excuses. always final depen
5414|299|F|195047.59|1993-03-25|4-NOT SPECIFIED|Clerk#000000242|0|lent dependencies? carefully express requests sleep furiously ac
5415|67|F|209795.28|1992-08-05|3-MEDIUM|Clerk#000000998|0|ly even ideas nag blithely above the final instructions
5440|388|O|3947.84|1997-01-12|1-URGENT|Clerk#000000154|0|posits boost regularly ironic packages. regular, ironic deposits wak
5441|121|F|160870.87|1994-07-21|4-NOT SPECIFIED|Clerk#000000257|0|after the furiously ironic 
5442|124|O|164131.29|1998-01-13|4-NOT SPECIFIED|Clerk#000000954|0|ully. quickly express accounts against the
5443|392|O|152025.71|1996-10-10|4-NOT SPECIFIED|Clerk#000000492|0|al foxes could detect. blithely stealthy asymptotes kind
5444|388|P|207284.36|1995-03-18|1-URGENT|Clerk#000000677|0| asymptotes. asymptotes cajole quickly quickly bo
5445|346|F|136857.41|1993-07-26|5-LOW|Clerk#000000623|0|s. even, special requests cajole furiously even, 
5446|17|F|40332.80|1994-06-21|5-LOW|Clerk#000000304|0| furiously final pac
5447|40|O|34759.76|1996-03-16|3-MEDIUM|Clerk#000000597|0|uternes around the furiously bold accounts wake after 
5472|206|F|276526.45|1993-04-11|5-LOW|Clerk#000000552|0|counts. deposits about the slyly dogged pinto beans cajole slyly
5473|193|F|68613.77|1992-03-25|4-NOT SPECIFIED|Clerk#000000306|0|te the quickly stealthy ideas. even, regular deposits above
5474|161|F|159337.62|1992-06-01|4-NOT SPECIFIED|Clerk#000000487|0|gle blithely enticing ideas. final, exp
5475|412|O|14236.24|1996-07-07|5-LOW|Clerk#000000856|0|es shall boost slyly. furiously even deposits lose. instruc
5476|269|O|28798.00|1997-11-06|1-URGENT|Clerk#000000189|0|furiously final ideas. furiously bold dependencies sleep care
5477|319|O|159515.80|1997-12-30|5-LOW|Clerk#000000689|0|ckages. ironic deposits caj
5478|346|O|103914.44|1996-05-17|1-URGENT|Clerk#000000272|0|ckages. quickly pending deposits thrash furiously: bl
5479|211|F|88232.86|1993-12-22|3-MEDIUM|Clerk#000000335|0|ng asymptotes. pinto beans sleep care
5504|55|F|53581.95|1993-01-06|2-HIGH|Clerk#000000221|0|y pending packages. furiousl
5505|283|O|180143.62|1997-10-04|5-LOW|Clerk#000000719|0| final, regular packages according to the slyly ironic accounts nag ironica
5506|272|F|10869.29|1993-11-08|1-URGENT|Clerk#000000292|0|nusual theodolites. sly
5507|7|O|168876.61|1998-05-28|5-LOW|Clerk#000000692|0|the carefully ironic instructions are quickly iro
5508|167|O|4685.05|1996-06-21|1-URGENT|Clerk#000000128|0|y express packages cajole furiously. slyly unusual requests 
5509|238|F|165977.67|1994-04-08|5-LOW|Clerk#000000164|0|usual deposits use packages. furiously final requests wake slyly about th
5510|109|F|145221.93|1993-01-08|3-MEDIUM|Clerk#000000819|0| nag slyly. carefully eve
5511|232|F|187979.26|1994-11-29|1-URGENT|Clerk#000000438|0|ng instructions integrate fluffily among the fluffily silent accounts. bli
5536|346|O|129923.82|1998-03-16|4-NOT SPECIFIED|Clerk#000000076|0| carefully final dolphins. ironic, ironic deposits lose. bold, 
5537|355|O|126119.28|1996-10-03|3-MEDIUM|Clerk#000000742|0|ng to the daring, final 
5538|415|F|107030.67|1993-12-25|1-URGENT|Clerk#000000992|0|ttainments. slyly final ideas are about the furiously silent excuses.
5539|358|F|44669.21|1994-07-31|5-LOW|Clerk#000000675|0|structions. slyly regular patterns solve above the carefully expres
5540|386|O|112912.72|1996-10-12|4-NOT SPECIFIED|Clerk#000000120|0|y ironic packages cajole blithely
5541|427|O|44729.58|1997-09-30|3-MEDIUM|Clerk#000000217|0|encies among the silent accounts sleep slyly quickly pending deposits
5542|145|O|8614.84|1996-04-20|4-NOT SPECIFIED|Clerk#000000100|0|riously among the regularly regular pac
5543|346|F|146605.59|1993-09-25|3-MEDIUM|Clerk#000000644|0|ckly regular epitaphs. carefully bold accounts haggle furiously
5568|89|O|129742.03|1995-06-07|3-MEDIUM|Clerk#000000491|0| nag. fluffily pending de
5569|328|F|142897.54|1993-04-30|4-NOT SPECIFIED|Clerk#000000759|0|e regular dependencies. furiously unusual ideas b
5570|332|O|94351.60|1996-08-12|2-HIGH|Clerk#000000795|0|eans. ironic, even requests doze 
5571|307|F|97419.97|1992-12-19|4-NOT SPECIFIED|Clerk#000000184|0|ts cajole furiously carefully regular sheaves. un
5572|22|F|214098.89|1994-07-17|2-HIGH|Clerk#000000163|0|e fluffily express deposits cajole slyly across th
5573|107|O|186095.09|1996-08-15|3-MEDIUM|Clerk#000000055|0|lites. slyly final pinto beans about the carefully regul
5574|80|F|160646.05|1992-03-10|4-NOT SPECIFIED|Clerk#000000002|0|n deposits. special, regular t
5575|304|O|57768.01|1995-07-24|5-LOW|Clerk#000000948|0|uriously express frays breach
5600|283|O|66344.95|1997-02-08|4-NOT SPECIFIED|Clerk#000000019|0|lly regular deposits. car
5601|34|F|143377.69|1992-01-06|2-HIGH|Clerk#000000827|0|gular deposits wake platelets? blithe
5602|388|O|78813.28|1997-07-30|3-MEDIUM|Clerk#000000395|0|onic asymptotes haggl
5603|211|F|169239.55|1992-06-20|4-NOT SPECIFIED|Clerk#000000535|0| asymptotes. fluffily ironic instructions are. pending pinto bean
5604|133|O|123822.04|1998-04-14|4-NOT SPECIFIED|Clerk#000000123|0|ously across the blithely ironic pinto beans. sile
5605|104|O|204848.00|1996-08-22|2-HIGH|Clerk#000000538|0|sleep carefully final packages. dependencies wake slyly. theodol
5606|446|O|264860.29|1996-11-12|5-LOW|Clerk#000000688|0|uriously express pinto beans. packages sh
5607|274|F|30949.97|1992-01-01|4-NOT SPECIFIED|Clerk#000000137|0|c requests promise quickly fluffily ironic deposits. caref
5632|236|O|98285.83|1996-02-05|1-URGENT|Clerk#000000508|0|ons. blithely pending pinto beans thrash. furiously busy theodoli
5633|233|O|248101.06|1998-05-31|3-MEDIUM|Clerk#000000841|0|cial deposits wake final, final
5634|205|O|130610.30|1996-07-31|3-MEDIUM|Clerk#000000915|0|out the accounts. carefully ironic ideas are slyly. sheaves could h
5635|206|F|231393.40|1992-08-16|3-MEDIUM|Clerk#000000734|0|nal platelets sleep daringly. idle, final accounts about 
5636|365|F|164405.12|1995-02-16|3-MEDIUM|Clerk#000000916|0|. boldly even Tiresias sleep. blithely ironic packages among the ca
5637|310|O|159576.07|1996-06-17|3-MEDIUM|Clerk#000000183|0|nic dolphins are regular packages. ironic pinto beans hagg
5638|325|F|101722.38|1994-01-17|1-URGENT|Clerk#000000355|0|enly bold deposits eat. special realms play against the regular, speci
5639|436|F|10620.03|1994-06-02|3-MEDIUM|Clerk#000000005|0|ending packages use after the blithely regular accounts. regular package
5664|356|O|225607.43|1998-07-23|2-HIGH|Clerk#000000789|0|the quickly ironic dolp
5665|298|F|152753.85|1993-06-28|4-NOT SPECIFIED|Clerk#000000513|0| carefully special instructions. ironic pinto beans nag slyly blithe
5666|43|F|153079.71|1994-02-02|2-HIGH|Clerk#000000396|0|mptotes. quickly final instructions are 
5667|131|O|47626.06|1995-08-10|1-URGENT|Clerk#000000358|0|s print upon the quickly ironic packa
5668|328|F|13785.39|1995-03-22|4-NOT SPECIFIED|Clerk#000000047|0|p slyly slyly express accoun
5669|221|O|142782.08|1996-05-06|1-URGENT|Clerk#000000336|0|ng packages nag fluffily furio
5670|19|F|124415.62|1993-04-21|5-LOW|Clerk#000000922|0|he carefully final packages. deposits are slyly among the requests. 
5671|127|O|219119.56|1998-02-06|2-HIGH|Clerk#000000838|0|k dependencies. slyly 
5696|424|P|244699.98|1995-05-04|1-URGENT|Clerk#000000447|0|e quickly unusual pack
5697|163|F|107486.29|1992-10-05|1-URGENT|Clerk#000000112|0|pendencies impress furiously. bold, final requests solve ab
5698|283|F|189636.05|1994-05-21|3-MEDIUM|Clerk#000000455|0|he furiously silent accounts haggle blithely against the carefully unusual
5699|424|F|258781.07|1992-07-30|5-LOW|Clerk#000000311|0|o beans. ironic asymptotes boost. blithe, final courts integrate
5700|428|O|100907.72|1997-12-25|1-URGENT|Clerk#000000618|0|ly pending dolphins sleep carefully slyly pending i
5701|127|O|18562.86|1997-02-07|5-LOW|Clerk#000000798|0| blithely final pinto beans. blit
5702|292|F|181239.80|1993-09-07|4-NOT SPECIFIED|Clerk#000000743|0|ironic accounts. final accounts wake express deposits. final pac
5703|359|F|2140.13|1993-05-16|3-MEDIUM|Clerk#000000647|0|ly special instructions. slyly even reque
5728|238|F|102328.98|1994-12-11|4-NOT SPECIFIED|Clerk#000000426|0|furiously express pin
5729|131|F|98011.50|1994-10-10|2-HIGH|Clerk#000000843|0|uffily sly accounts about
5730|34|O|14763.06|1997-12-18|1-URGENT|Clerk#000000181|0|l platelets. ironic pinto beans wake slyly. quickly b
5731|25|O|73889.83|1997-05-17|5-LOW|Clerk#000000841|0| silent excuses among the express accounts wake 
5732|106|O|35862.80|1997-08-03|1-URGENT|Clerk#000000910|0|he quickly bold asymptotes: final platelets wake quickly. blithely final pinto
5733|301|F|41275.10|1993-03-17|2-HIGH|Clerk#000000873|0|osits. pending accounts boost quickly. furiously permanent acco
5734|277|O|59087.38|1997-10-12|3-MEDIUM|Clerk#000000084|0|efully even braids detect blithely alo
5735|119|F|44282.94|1994-12-11|3-MEDIUM|Clerk#000000600|0| bold realms cajole slyly fu
5760|73|F|68273.05|1994-05-25|4-NOT SPECIFIED|Clerk#000000498|0|s among the blithely regular frays haggle ironically bold theodolites. al
5761|46|O|162158.88|1998-07-06|3-MEDIUM|Clerk#000000208|0|s asymptotes cajole boldly. regular, 
5762|145|O|194789.34|1997-02-14|1-URGENT|Clerk#000000901|0|ly bold packages: slyly ironic deposits sleep quietly foxes. express a
5763|23|O|171614.72|1998-06-26|4-NOT SPECIFIED|Clerk#000000633|0|according to the furiously regular pinto beans. even accounts wake fu
5764|392|F|67892.34|1993-10-03|4-NOT SPECIFIED|Clerk#000000363|0| furiously regular deposits haggle fluffily around th
5765|157|F|313575.56|1994-12-15|5-LOW|Clerk#000000959|0|longside of the quickly final packages. instructions so
5766|143|F|61377.93|1993-09-27|5-LOW|Clerk#000000753|0|. quickly final packages print slyly. fu
5767|353|F|169278.37|1992-04-29|2-HIGH|Clerk#000000225|0|ts wake fluffily above the r
5792|77|F|202733.15|1993-04-04|2-HIGH|Clerk#000000731|0|packages. doggedly bold deposits integrate furiously across the
5793|109|O|150704.76|1997-07-13|2-HIGH|Clerk#000000294|0|thely. fluffily even instructi
5794|25|F|152868.67|1993-04-05|5-LOW|Clerk#000000855|0|t accounts kindle about the gifts. as
5795|112|F|48066.78|1992-05-05|2-HIGH|Clerk#000000581|0| even instructions x-ray ironic req
5796|448|O|26102.33|1996-01-23|3-MEDIUM|Clerk#000000326|0|eodolites. slyly ironic pinto beans at the silent, special request
5797|365|O|17259.49|1997-10-15|4-NOT SPECIFIED|Clerk#000000381|0|ng! packages against the blithely b
5798|317|O|155709.74|1998-03-30|5-LOW|Clerk#000000343|0|lent accounts affix quickly! platelets run slyly slyly final packages. f
5799|79|O|85268.54|1995-08-03|1-URGENT|Clerk#000000238|0| unusual deposits sleep blithely along the carefully even requests. care
5824|167|O|206002.89|1996-12-03|2-HIGH|Clerk#000000171|0|unusual packages. even ideas along the even requests are along th
5825|182|F|29895.83|1995-02-21|5-LOW|Clerk#000000494|0|regular packages use bravely.
5826|65|O|24541.77|1998-06-13|1-URGENT|Clerk#000000087|0|even, regular dependenc
5827|92|O|173108.72|1998-07-23|3-MEDIUM|Clerk#000000660|0|hely furiously blithe dolphins. slyly 
5828|382|F|73763.75|1994-03-06|5-LOW|Clerk#000000377|0|ages boost never during the final packa
5829|374|O|224267.71|1997-01-11|1-URGENT|Clerk#000000196|0|gular accounts. bold accounts are blithely furiously ironic r
5830|251|F|36697.62|1993-03-25|3-MEDIUM|Clerk#000000233|0|lites haggle. ironic, ironic instructions maintain blit
5831|416|O|124196.96|1996-11-17|5-LOW|Clerk#000000585|0|s final, final pinto beans. unusual depos
5856|109|F|85368.67|1994-11-06|2-HIGH|Clerk#000000634|0|special excuses. slyly final theodolites cajole blithely furiou
5857|370|O|198718.80|1997-11-06|4-NOT SPECIFIED|Clerk#000000267|0|gage blithely. quickly special ac
5858|188|F|213554.27|1992-07-14|4-NOT SPECIFIED|Clerk#000000580|0|lyly pending dugouts believe through the ironic deposits. silent s
5859|13|O|259993.84|1997-04-23|1-URGENT|Clerk#000000993|0|requests boost. asymptotes across the deposits solve slyly furiously pendin
5860|38|F|10494.68|1992-02-20|4-NOT SPECIFIED|Clerk#000000079|0| beans. bold, special foxes sleep about the ir
5861|416|O|55005.48|1997-04-10|3-MEDIUM|Clerk#000000094|0|rthogs cajole slyly. express packages sleep blithely final 
5862|190|O|31504.64|1997-02-20|1-URGENT|Clerk#000000039|0|leep beneath the quickly busy excuses. ironic theodolit
5863|193|F|88480.70|1993-11-22|3-MEDIUM|Clerk#000000774|0|ets about the slyly pending ideas sleep according to the blithely 
5888|136|O|77920.89|1996-09-28|3-MEDIUM|Clerk#000000748|0|quickly against the furiously final requests. evenly fi
5889|64|O|17818.41|1995-05-23|5-LOW|Clerk#000000690|0|ites wake across the slyly ironic
5890|146|F|50272.21|1992-11-04|2-HIGH|Clerk#000000013|0|packages. final, final reques
5891|136|F|49755.44|1992-12-29|3-MEDIUM|Clerk#000000302|0|ounts haggle furiously abo
5892|301|P|108571.54|1995-05-09|5-LOW|Clerk#000000639|0| pending instruction
5893|7|F|55963.13|1992-07-08|4-NOT SPECIFIED|Clerk#000000560|0|final sentiments. instructions boost above the never speci
5894|211|F|78532.91|1994-08-13|2-HIGH|Clerk#000000776|0|regular deposits wake
5895|187|O|241391.29|1997-01-01|4-NOT SPECIFIED|Clerk#000000747|0| ironic, unusual requests cajole blithely special, special deposits. s
5920|358|F|172398.74|1994-11-20|2-HIGH|Clerk#000000081|0|ns: even ideas cajole slyly among the packages. never ironic patterns
5921|172|F|184105.50|1994-04-07|5-LOW|Clerk#000000125|0|kly special requests breach.
